case_study,bag_name,global_bag_id,frame_id,frame_time_s,ground_truth,speed_mps_raw,speed_mps,speed_source_column,source_file
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,524,17.595171,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,525,17.628358,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,526,17.661514,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,527,17.69478,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,528,17.728481,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,529,17.762126,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,530,17.7953,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,531,17.828497,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,532,17.862111,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,533,17.894923,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,534,17.928536,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,535,17.961444,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,536,17.994848,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,537,18.02966,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,538,18.061546,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,539,18.094931,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,540,18.12854,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,541,18.161717,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,542,18.196965,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,543,18.229611,safe,2e-05,2e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,544,18.262427,safe,2e-05,2e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,545,18.295628,safe,2e-05,2e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,546,18.328645,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,547,18.361892,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,548,18.395568,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,549,18.430476,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,550,18.462133,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,551,18.495014,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,552,18.528447,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,553,18.562201,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,554,18.595342,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,555,18.628904,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,556,18.661906,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,557,18.695543,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,558,18.728757,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,559,18.762237,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,560,18.795439,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,561,18.830281,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,562,18.862737,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,563,18.895581,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,564,18.929062,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,565,18.962481,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,566,18.996079,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,567,19.030631,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,568,19.062576,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,569,19.097744,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,570,19.128941,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,571,19.162547,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,572,19.195898,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,573,19.229391,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,574,19.262504,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,575,19.295536,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,576,19.329097,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,577,19.362558,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,578,19.397715,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,579,19.429317,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,580,19.462758,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,581,19.496379,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,582,19.529394,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,583,19.562867,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,584,19.59593,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,585,19.63021,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,586,19.662844,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,587,19.695916,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,588,19.73037,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,589,19.76278,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,590,19.796404,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,591,19.82946,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,592,19.863207,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,593,19.896213,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,594,19.929603,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,595,19.963023,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,596,19.996236,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,597,20.030317,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,598,20.063957,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,599,20.096575,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,600,20.1301,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,601,20.163644,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,602,20.19843,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,603,20.230354,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,604,20.263636,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,605,20.29659,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,606,20.330148,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,607,20.363645,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,608,20.396652,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,609,20.430851,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,610,20.467586,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,611,20.496646,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,612,20.53047,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,613,20.564957,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,614,20.597996,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,615,20.631561,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,616,20.665108,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,617,20.698038,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,618,20.736298,safe,2.1e-05,2.1e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,619,20.76457,safe,2.1e-05,2.1e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,620,20.797608,safe,2.1e-05,2.1e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,621,20.832226,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,622,20.866005,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,623,20.901302,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,624,20.931417,safe,2.1e-05,2.1e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,625,20.964596,safe,2.1e-05,2.1e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,626,20.997744,safe,2.1e-05,2.1e-05,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,627,21.03085,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,628,21.064784,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,629,21.097994,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,630,21.130422,safe,0.0,0.0,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,631,21.163868,safe,0.000389,0.000389,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,632,21.197133,safe,0.000893,0.000893,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,633,21.230782,safe,0.000953,0.000953,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,634,21.263957,safe,0.000639,0.000639,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,635,21.297581,safe,0.001043,0.001043,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,636,21.331148,safe,0.001488,0.001488,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,637,21.364052,safe,0.001379,0.001379,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,638,21.397391,safe,0.001379,0.001379,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,639,21.431178,safe,0.001299,0.001299,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,640,21.464209,safe,0.001182,0.001182,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,641,21.498031,safe,0.001329,0.001329,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,642,21.53116,safe,0.000582,0.000582,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,643,21.564293,safe,0.000688,0.000688,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,644,21.597314,safe,0.000444,0.000444,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
pal,rosbag2_2025_07_11-13_23_07,pal__rosbag2_2025_07_11-13_23_07,645,21.631266,safe,0.000619,0.000619,odom_speed_mps,qwen/visual/h02/qwen_rosbag2_2025_07_11-13_23_07_visual_h02.csv
